;VARIABLE_CIBLE
160819;0.8
160820;0.6
160821;0.4
160822;1.0
160823;0.2
160824;0.2
160825;1.0
160826;0.6
160827;0.8
160828;0.4
160829;0.4
160830;0.6
160831;0.6
160832;0.4
160833;0.6
160834;1.0
160835;0.8
160836;0.4
160837;0.6
160838;0.4
160839;0.4
160840;0.6
160841;0.6
160842;0.8
160843;0.2
160844;0.6
160845;0.8
160846;1.0
160847;0.4
160848;0.6
160849;0.4
160850;0.8
160851;0.4
160852;0.4
160853;0.6
160854;0.6
160855;0.6
160856;0.6
160857;1.0
160858;0.6
160859;0.6
160860;0.8
160861;1.0
160862;0.6
160863;0.8
160864;0.6
160865;0.4
160866;0.8
160867;0.6
160868;1.0
160869;0.8
160870;0.2
160871;0.6
160872;0.8
160873;0.6
160874;0.8
160875;0.8
160876;0.4
160877;1.0
160878;0.8
160879;0.0
160880;0.8
160881;0.4
160882;0.4
160883;0.2
160884;1.0
160885;0.4
160886;1.0
160887;0.8
160888;0.8
160889;1.0
160890;1.0
160891;0.6
160892;0.6
160893;0.8
160894;0.6
160895;0.8
160896;0.6
160897;0.8
160898;1.0
160899;0.6
160900;0.6
160901;0.6
160902;0.6
160903;0.4
160904;0.6
160905;0.6
160906;1.0
160907;0.8
160908;0.2
160909;0.2
160910;0.8
160911;0.4
160912;0.6
160913;0.4
160914;0.2
160915;0.6
160916;0.2
160917;0.6
160918;0.2
160919;0.8
160920;0.8
160921;0.2
160922;0.8
160923;0.6
160924;0.8
160925;0.6
160926;0.6
160927;0.6
160928;0.6
160929;0.4
160930;0.2
160931;0.4
160932;0.6
160933;1.0
160934;0.8
160935;1.0
160936;0.8
160937;0.6
160938;1.0
160939;0.4
160940;0.2
160941;0.2
160942;1.0
160943;0.8
160944;0.8
160945;0.2
160946;0.6
160947;0.2
160948;0.6
160949;0.8
160950;0.8
160951;0.4
160952;0.2
160953;0.8
160954;0.2
160955;0.2
160956;0.6
160957;0.6
160958;0.2
160959;0.2
160960;0.0
160961;0.6
160962;0.8
160963;0.6
160964;0.6
160965;0.2
160966;0.6
160967;1.0
160968;0.4
160969;0.6
160970;0.4
160971;0.8
160972;0.8
160973;0.8
160974;0.8
160975;0.4
160976;0.8
160977;0.8
160978;0.0
160979;0.6
160980;0.6
160981;0.6
160982;0.6
160983;0.8
160984;0.6
160985;0.8
160986;0.4
160987;0.4
160988;0.8
160989;0.6
160990;0.8
160991;0.4
160992;0.2
160993;0.6
160994;0.4
160995;0.4
160996;1.0
160997;0.4
160998;0.6
160999;0.2
161000;0.6
161001;0.2
161002;0.4
161003;0.6
161004;0.6
161005;0.4
161006;0.6
161007;0.6
161008;0.6
161009;0.8
161010;1.0
161011;0.8
161012;1.0
161013;0.4
161014;0.2
161015;0.8
161016;0.6
161017;0.6
161018;0.4
161019;1.0
161020;0.4
161021;0.8
161022;1.0
161023;0.4
161024;0.8
161025;0.8
161026;0.4
161027;0.8
161028;1.0
161029;0.4
161030;1.0
161031;0.8
161032;0.6
161033;0.4
161034;0.4
161035;0.8
161036;1.0
161037;0.4
161038;0.2
161039;0.6
161040;0.6
161041;0.4
161042;0.6
161043;0.2
161044;0.6
161045;0.6
161046;0.0
161047;0.6
161048;1.0
161049;0.4
161050;0.6
161051;0.8
161052;0.4
161053;0.6
161054;0.6
161055;0.2
161056;0.8
161057;0.4
161058;0.6
161059;0.8
161060;0.6
161061;0.6
161062;0.8
161063;0.6
161064;0.4
161065;0.6
161066;0.8
161067;0.6
161068;0.2
161069;0.4
161070;0.6
161071;0.6
161072;0.6
161073;0.2
161074;0.0
161075;0.6
161076;0.2
161077;1.0
161078;0.4
161079;0.8
161080;0.6
161081;0.4
161082;0.4
161083;0.8
161084;0.8
161085;0.8
161086;0.2
161087;0.8
161088;0.6
161089;0.4
161090;0.4
161091;0.2
161092;0.6
161093;0.6
161094;0.6
161095;0.6
161096;1.0
161097;1.0
161098;0.8
161099;0.2
161100;0.6
161101;0.8
161102;0.8
161103;0.6
161104;0.8
161105;0.8
161106;0.6
161107;0.4
161108;0.4
161109;0.8
161110;0.6
161111;0.6
161112;0.8
161113;0.8
161114;0.2
161115;0.2
161116;0.8
161117;0.4
161118;0.6
161119;1.0
161120;0.2
161121;0.4
161122;0.6
161123;0.4
161124;1.0
161125;0.8
161126;0.2
161127;0.4
161128;0.6
161129;0.2
161130;1.0
161131;0.4
161132;0.2
161133;0.6
161134;0.8
161135;1.0
161136;0.6
161137;0.8
161138;1.0
161139;0.6
161140;1.0
161141;0.6
161142;0.4
161143;1.0
161144;0.2
161145;0.6
161146;0.6
161147;0.6
161148;0.2
161149;1.0
161150;0.6
161151;0.6
161152;0.2
161153;1.0
161154;0.4
161155;0.4
161156;1.0
161157;0.6
161158;1.0
161159;0.4
161160;0.4
161161;0.8
161162;0.8
161163;1.0
161164;0.6
161165;0.8
161166;0.2
161167;0.4
161168;0.8
161169;0.8
161170;1.0
161171;0.8
161172;0.8
161173;0.4
161174;0.2
161175;0.4
161176;0.8
161177;0.4
161178;0.4
161179;0.6
161180;0.2
161181;0.4
161182;0.4
161183;0.6
161184;0.2
161185;0.8
161186;1.0
161187;0.4
161188;0.6
161189;0.4
161190;0.0
161191;0.8
161192;1.0
161193;0.6
161194;0.2
161195;0.8
161196;0.6
161197;0.6
161198;0.4
161199;0.8
161200;0.8
161201;0.8
161202;0.2
161203;0.4
161204;0.2
161205;0.8
161206;0.6
161207;0.8
161208;0.6
161209;1.0
161210;0.6
161211;0.8
161212;0.8
161213;0.8
161214;0.4
161215;0.2
161216;0.8
161217;0.6
161218;0.6
161219;0.4
161220;0.0
161221;0.2
161222;0.8
161223;0.0
161224;0.4
161225;0.2
161226;0.4
161227;0.8
161228;0.8
161229;0.8
161230;0.4
161231;0.6
161232;0.4
161233;0.4
161234;0.2
161235;0.8
161236;0.4
161237;0.8
161238;0.4
161239;0.4
161240;0.4
161241;0.8
161242;1.0
161243;0.6
161244;0.8
161245;0.6
161246;0.8
161247;0.2
161248;0.4
161249;1.0
161250;0.8
161251;0.6
161252;0.4
161253;0.4
161254;0.2
161255;0.8
161256;1.0
161257;0.8
161258;0.8
161259;0.8
161260;0.4
161261;0.4
161262;0.4
161263;0.6
161264;0.4
161265;0.8
161266;0.6
161267;0.6
161268;0.4
161269;0.8
161270;1.0
161271;0.4
161272;0.4
161273;1.0
161274;0.4
161275;0.6
161276;0.4
161277;0.6
161278;0.8
161279;0.4
161280;0.8
161281;0.8
161282;0.6
161283;0.8
161284;0.8
161285;0.2
161286;0.4
161287;0.2
161288;0.4
161289;0.4
161290;0.6
161291;0.6
161292;0.0
161293;0.6
161294;1.0
161295;0.6
161296;0.8
161297;0.4
161298;0.8
161299;0.2
161300;0.8
161301;0.4
161302;0.4
161303;0.8
161304;0.2
161305;1.0
161306;0.6
161307;0.4
161308;0.2
161309;0.8
161310;0.4
161311;0.4
161312;0.2
161313;0.6
161314;0.4
161315;0.6
161316;0.8
161317;0.6
161318;0.8
161319;1.0
161320;0.8
161321;0.6
161322;0.4
161323;0.8
161324;0.4
161325;0.6
161326;0.8
161327;0.6
161328;0.4
161329;1.0
161330;0.8
161331;0.6
161332;0.6
161333;0.4
161334;0.2
161335;0.4
161336;0.6
161337;0.6
161338;0.4
161339;0.6
161340;0.2
161341;0.6
161342;0.2
161343;0.8
161344;0.8
161345;0.8
161346;0.4
161347;0.8
161348;0.6
161349;0.4
161350;0.8
161351;0.4
161352;0.2
161353;0.6
161354;0.8
161355;0.6
161356;0.2
161357;0.6
161358;0.4
161359;0.0
161360;1.0
161361;0.0
161362;0.4
161363;0.6
161364;0.4
161365;0.8
161366;0.2
161367;0.4
161368;0.6
161369;1.0
161370;1.0
161371;0.8
161372;0.4
161373;0.4
161374;0.0
161375;0.8
161376;0.6
161377;0.8
161378;0.6
161379;0.6
161380;0.4
161381;1.0
161382;0.2
161383;0.4
161384;1.0
161385;0.6
161386;0.6
161387;0.6
161388;0.2
161389;0.4
161390;0.6
161391;0.6
161392;0.8
161393;0.4
161394;1.0
161395;0.6
161396;0.8
161397;0.6
161398;0.6
161399;0.6
161400;0.6
161401;0.2
161402;0.6
161403;0.6
161404;0.4
161405;0.8
161406;0.8
161407;0.8
161408;0.4
161409;0.6
161410;0.4
161411;1.0
161412;0.4
161413;0.8
161414;0.4
161415;0.4
161416;0.6
161417;0.6
161418;0.6
161419;0.6
161420;1.0
161421;1.0
161422;0.4
161423;0.8
161424;0.8
161425;0.4
161426;0.6
161427;0.8
161428;0.6
161429;1.0
161430;1.0
161431;0.4
161432;0.4
161433;0.4
161434;0.8
161435;0.6
161436;0.2
161437;0.6
161438;0.4
161439;0.6
161440;0.6
161441;0.4
161442;1.0
161443;0.8
161444;0.8
161445;0.2
161446;0.8
161447;1.0
161448;1.0
161449;0.6
161450;0.8
161451;0.8
161452;0.8
161453;0.6
161454;0.2
161455;0.6
161456;0.2
161457;0.2
161458;0.4
161459;0.2
161460;0.4
161461;0.4
161462;0.2
161463;0.6
161464;0.6
161465;0.4
161466;0.4
161467;0.6
161468;0.8
161469;0.6
161470;0.8
161471;0.2
161472;1.0
161473;0.4
161474;0.6
161475;0.4
161476;0.8
161477;0.6
161478;0.6
161479;0.6
161480;0.4
161481;0.6
161482;0.6
161483;0.6
161484;0.6
161485;0.4
161486;0.6
161487;1.0
161488;0.6
161489;0.2
161490;0.4
161491;0.6
161492;1.0
161493;0.6
161494;0.6
161495;0.2
161496;0.6
161497;1.0
161498;0.4
161499;0.8
161500;0.8
161501;0.8
161502;0.8
161503;0.6
161504;0.4
161505;0.4
161506;0.8
161507;0.2
161508;0.6
161509;1.0
161510;0.6
161511;0.6
161512;0.8
161513;0.6
161514;1.0
161515;0.6
161516;0.2
161517;0.6
161518;0.8
161519;0.6
161520;0.8
161521;0.2
161522;0.6
161523;0.4
161524;0.6
161525;1.0
161526;0.2
161527;0.8
161528;0.6
161529;0.6
161530;0.6
161531;0.6
161532;0.8
161533;1.0
161534;0.6
161535;0.8
161536;0.4
161537;0.2
161538;0.6
161539;0.6
161540;0.4
161541;0.2
161542;0.2
161543;0.4
161544;0.6
161545;0.8
161546;0.4
161547;0.6
161548;0.4
161549;0.2
161550;0.2
161551;1.0
161552;0.4
161553;0.6
161554;0.6
161555;0.4
161556;0.4
161557;0.8
161558;0.2
161559;0.8
161560;0.6
161561;0.6
161562;0.2
161563;0.4
161564;0.6
161565;0.6
161566;0.6
161567;0.4
161568;0.0
161569;0.4
161570;0.8
161571;0.4
161572;0.6
161573;0.6
161574;0.4
161575;0.6
161576;0.8
161577;1.0
161578;0.6
161579;1.0
161580;0.6
161581;0.4
161582;0.4
161583;0.6
161584;0.4
161585;1.0
161586;0.6
161587;0.8
161588;0.8
161589;0.2
161590;0.2
161591;0.6
161592;0.4
161593;0.0
161594;1.0
161595;0.4
161596;0.2
161597;0.8
161598;0.8
161599;0.4
161600;1.0
161601;0.6
161602;0.6
161603;0.8
161604;0.6
161605;0.6
161606;0.6
161607;0.2
161608;1.0
161609;0.4
161610;1.0
161611;0.8
161612;0.6
161613;0.6
161614;0.6
161615;0.6
161616;0.8
161617;0.6
161618;0.6
161619;0.8
161620;1.0
161621;0.8
161622;0.6
161623;1.0
161624;1.0
161625;0.2
161626;0.8
161627;0.8
161628;0.6
161629;1.0
161630;0.6
161631;1.0
161632;0.6
161633;0.6
161634;0.6
161635;0.8
161636;0.6
161637;0.8
161638;0.4
161639;0.8
161640;0.4
161641;1.0
161642;0.4
161643;0.8
161644;1.0
161645;1.0
161646;0.8
161647;0.6
161648;0.4
161649;0.4
161650;0.8
161651;0.8
161652;1.0
161653;1.0
161654;0.6
161655;0.2
161656;0.4
161657;0.2
161658;0.6
161659;0.4
161660;0.6
161661;0.4
161662;0.4
161663;0.6
161664;0.4
161665;0.8
161666;0.4
161667;0.6
161668;0.8
161669;0.4
161670;0.8
161671;0.8
161672;0.4
161673;0.6
161674;0.6
161675;0.6
161676;0.8
161677;0.6
161678;1.0
161679;0.4
161680;0.2
161681;0.6
161682;1.0
161683;0.6
161684;0.4
161685;1.0
161686;0.4
161687;0.8
161688;0.8
161689;0.2
161690;0.2
161691;0.8
161692;1.0
161693;0.4
161694;0.8
161695;0.8
161696;0.2
161697;0.6
161698;0.6
161699;0.0
161700;0.2
161701;0.6
161702;0.4
161703;0.6
161704;0.8
161705;0.8
161706;0.8
161707;0.4
161708;0.8
161709;0.6
161710;0.4
161711;0.8
161712;0.6
161713;0.6
161714;1.0
161715;0.4
161716;0.8
161717;0.8
161718;0.6
161719;0.6
161720;0.8
161721;0.6
161722;0.4
161723;0.6
161724;0.6
161725;0.6
161726;0.4
161727;0.6
161728;0.6
161729;0.6
161730;0.8
161731;0.8
161732;0.2
161733;0.6
161734;0.6
161735;1.0
161736;0.6
161737;0.4
161738;0.8
161739;0.4
161740;0.4
161741;0.0
161742;0.8
161743;0.4
161744;1.0
161745;0.4
161746;1.0
161747;0.6
161748;0.6
161749;0.8
161750;0.4
161751;0.6
161752;0.6
161753;0.4
161754;0.6
161755;0.6
161756;0.6
161757;0.4
161758;1.0
161759;0.8
161760;0.0
161761;0.8
161762;0.4
161763;0.2
161764;0.6
161765;0.6
161766;0.8
161767;1.0
161768;0.8
161769;0.8
161770;1.0
161771;0.6
161772;1.0
161773;0.6
161774;0.8
161775;0.4
161776;0.2
161777;0.8
161778;0.2
161779;0.2
161780;0.8
161781;0.6
161782;0.6
161783;0.8
161784;0.6
161785;0.2
161786;0.6
161787;0.6
161788;0.8
161789;1.0
161790;0.6
161791;0.6
161792;0.0
161793;0.6
161794;1.0
161795;1.0
161796;0.2
161797;0.2
161798;0.6
161799;0.4
161800;0.8
161801;0.8
161802;0.0
161803;0.6
161804;0.4
161805;0.6
161806;0.2
161807;0.2
161808;0.4
161809;0.4
161810;0.8
161811;0.4
161812;0.4
161813;0.4
161814;0.6
161815;0.8
161816;0.8
161817;0.4
161818;0.2
161819;0.6
161820;0.8
161821;0.4
161822;0.8
161823;0.8
161824;0.4
161825;0.6
161826;0.6
161827;0.4
161828;0.4
161829;0.4
161830;0.8
161831;0.6
161832;0.8
161833;0.2
161834;0.8
161835;0.8
161836;1.0
161837;0.8
161838;0.8
161839;0.2
161840;0.6
161841;0.6
161842;0.6
161843;0.6
161844;0.6
161845;0.4
161846;0.0
161847;0.8
161848;0.8
161849;0.8
161850;0.6
161851;0.8
161852;0.6
161853;1.0
161854;0.2
161855;0.6
161856;0.4
161857;0.0
161858;0.6
161859;0.2
161860;0.6
161861;0.6
161862;0.6
161863;0.2
161864;0.6
161865;0.6
161866;0.8
161867;0.4
161868;0.6
161869;0.6
161870;0.4
161871;0.8
161872;0.4
161873;0.8
161874;0.8
161875;0.2
161876;0.6
161877;0.6
161878;0.8
161879;0.8
161880;0.8
161881;0.4
161882;1.0
161883;0.4
161884;0.8
161885;0.8
161886;0.2
161887;0.6
161888;0.4
161889;0.0
161890;0.6
161891;0.6
161892;0.8
161893;0.8
161894;1.0
161895;0.6
161896;0.6
161897;0.8
161898;0.4
161899;0.2
161900;0.4
161901;0.4
161902;0.8
161903;1.0
161904;1.0
161905;1.0
161906;0.4
161907;0.4
161908;0.6
161909;0.8
161910;0.6
161911;0.8
161912;0.6
161913;0.8
161914;1.0
161915;0.8
161916;0.4
161917;0.6
161918;0.8
161919;0.2
161920;0.6
161921;0.6
161922;0.4
161923;0.6
161924;0.6
161925;1.0
161926;0.8
161927;0.2
161928;0.4
161929;1.0
161930;0.4
161931;0.8
161932;0.2
161933;0.8
161934;0.6
161935;0.2
161936;0.0
161937;0.4
161938;0.6
161939;0.0
161940;0.2
161941;0.8
161942;0.8
161943;0.8
161944;0.8
161945;0.6
161946;0.8
161947;0.2
161948;1.0
161949;0.6
161950;0.2
161951;0.2
161952;1.0
161953;0.2
161954;0.4
161955;0.4
161956;0.8
161957;0.2
161958;1.0
161959;0.0
161960;0.8
161961;0.6
161962;0.6
161963;1.0
161964;0.6
161965;0.8
161966;0.4
161967;0.6
161968;0.6
161969;0.2
161970;0.4
161971;0.8
161972;0.4
161973;0.6
161974;0.6
161975;0.2
161976;0.8
161977;0.0
161978;0.6
161979;0.6
161980;1.0
161981;0.6
161982;0.6
161983;1.0
161984;0.4
161985;1.0
161986;0.2
161987;0.6
161988;0.6
161989;0.2
161990;0.8
161991;0.8
161992;0.6
161993;1.0
161994;0.6
161995;0.2
161996;0.2
161997;0.6
161998;0.6
161999;0.8
162000;0.4
162001;0.8
162002;0.6
162003;0.4
162004;0.4
162005;0.4
162006;0.6
162007;0.4
162008;0.6
162009;0.2
162010;1.0
162011;1.0
162012;0.4
162013;0.8
162014;0.4
162015;0.8
162016;0.6
162017;0.2
162018;0.8
162019;0.2
162020;0.6
162021;0.8
162022;0.8
162023;0.6
162024;0.8
162025;0.4
162026;0.8
162027;0.8
162028;0.6
162029;0.4
162030;0.6
162031;0.4
162032;0.8
162033;0.6
162034;0.4
162035;0.6
162036;0.2
162037;0.8
162038;0.8
162039;0.4
162040;0.8
162041;0.2
162042;0.4
162043;0.2
162044;0.4
162045;1.0
162046;0.4
162047;0.6
162048;1.0
162049;0.8
162050;0.4
162051;0.8
162052;0.8
162053;0.8
162054;0.6
162055;0.6
162056;0.8
162057;0.8
162058;0.2
162059;0.2
162060;0.6
162061;1.0
162062;0.4
162063;0.6
162064;0.6
162065;0.6
162066;0.4
162067;0.2
162068;0.6
162069;0.4
162070;1.0
162071;0.8
162072;0.8
162073;0.6
162074;0.4
162075;0.6
162076;0.0
162077;1.0
162078;0.6
162079;0.8
162080;1.0
162081;0.6
162082;0.6
162083;0.6
162084;0.6
162085;0.6
162086;0.8
162087;0.2
162088;0.4
162089;0.2
162090;0.2
162091;0.6
162092;0.8
162093;0.8
162094;0.4
162095;0.0
162096;0.6
162097;0.4
162098;0.6
162099;0.2
162100;0.6
162101;1.0
162102;0.8
162103;0.8
162104;0.2
162105;0.6
162106;0.4
162107;0.4
162108;0.2
162109;0.8
162110;0.8
162111;0.8
162112;0.6
162113;0.6
162114;0.2
162115;0.4
162116;0.6
162117;0.8
162118;0.4
162119;0.6
162120;0.2
162121;0.4
162122;0.4
162123;0.4
162124;0.4
162125;1.0
162126;0.8
162127;0.6
162128;0.2
162129;0.6
162130;0.8
162131;0.6
162132;0.6
162133;0.8
162134;0.4
162135;0.6
162136;0.6
162137;0.6
162138;1.0
162139;0.4
162140;0.4
162141;1.0
162142;0.8
162143;0.4
162144;0.6
162145;0.8
162146;0.0
162147;0.8
162148;0.6
162149;0.6
162150;0.4
162151;0.8
162152;0.6
162153;0.4
162154;0.8
162155;0.8
162156;0.6
162157;1.0
162158;0.8
162159;0.4
162160;0.6
162161;0.6
162162;0.8
162163;0.6
162164;0.8
162165;0.2
162166;0.2
162167;0.0
162168;0.6
162169;0.8
162170;0.2
162171;0.8
162172;0.8
162173;0.8
162174;0.4
162175;0.8
162176;0.6
162177;0.2
162178;0.8
162179;0.6
162180;0.2
162181;0.8
162182;0.6
162183;0.4
162184;0.6
162185;1.0
162186;0.8
162187;0.4
162188;0.6
162189;0.4
162190;0.6
162191;0.6
162192;0.0
162193;0.4
162194;0.8
162195;0.8
162196;1.0
162197;0.4
162198;0.8
162199;0.8
162200;0.8
162201;0.6
162202;0.6
162203;0.6
162204;0.8
162205;0.4
162206;0.6
162207;0.2
162208;0.2
162209;0.2
162210;0.6
162211;0.8
162212;0.2
162213;0.2
162214;0.8
162215;0.2
162216;0.4
162217;0.6
162218;0.6
162219;0.4
162220;0.6
162221;0.8
162222;0.4
162223;0.2
162224;0.6
162225;0.4
162226;0.8
162227;0.8
162228;0.2
162229;0.4
162230;0.4
162231;0.8
162232;0.8
162233;0.6
162234;0.8
162235;0.2
162236;0.6
162237;0.8
162238;0.4
162239;0.2
162240;0.6
162241;0.6
162242;0.4
162243;1.0
162244;0.6
162245;0.6
162246;1.0
162247;0.6
162248;0.4
162249;0.8
162250;0.4
162251;0.6
162252;0.2
162253;0.6
162254;0.6
162255;0.8
162256;0.6
162257;0.6
162258;0.2
162259;0.6
162260;0.2
162261;0.6
162262;0.6
162263;1.0
162264;0.8
162265;0.8
162266;0.8
162267;0.8
162268;0.2
162269;0.6
162270;0.6
162271;0.4
162272;0.2
162273;0.2
162274;0.4
162275;0.4
162276;0.6
162277;0.6
162278;0.4
162279;0.4
162280;0.6
162281;0.4
162282;0.4
162283;0.8
162284;0.6
162285;0.4
162286;0.8
162287;0.6
162288;0.6
162289;1.0
162290;0.4
162291;0.8
162292;0.0
162293;1.0
162294;0.2
162295;0.4
162296;0.2
162297;0.6
162298;1.0
162299;0.4
162300;0.8
162301;1.0
162302;0.4
162303;0.4
162304;0.6
162305;0.8
162306;0.8
162307;0.4
162308;0.2
162309;0.6
162310;0.6
162311;0.6
162312;1.0
162313;0.4
162314;0.8
162315;0.4
162316;1.0
162317;0.6
162318;0.8
162319;0.6
162320;0.4
162321;0.4
162322;0.2
162323;0.8
162324;1.0
162325;1.0
162326;0.2
162327;0.4
162328;0.2
162329;0.6
162330;0.4
162331;0.6
162332;0.2
162333;0.6
162334;0.4
162335;0.4
162336;1.0
162337;1.0
162338;0.4
162339;0.6
162340;1.0
162341;0.6
162342;0.6
162343;1.0
162344;0.6
162345;1.0
162346;0.6
162347;0.8
162348;0.6
162349;0.6
162350;0.6
162351;0.4
162352;0.6
162353;0.6
162354;0.8
162355;0.6
162356;1.0
162357;0.8
162358;0.2
162359;0.4
162360;1.0
162361;1.0
162362;0.8
162363;0.6
162364;0.2
162365;0.4
162366;0.6
162367;0.6
162368;0.4
162369;0.6
162370;0.4
162371;0.2
162372;0.0
162373;0.6
162374;1.0
162375;0.8
162376;0.4
162377;0.4
162378;0.6
162379;0.8
162380;0.8
162381;0.4
162382;0.4
162383;0.8
162384;0.0
162385;0.8
162386;0.6
162387;1.0
162388;1.0
162389;0.6
162390;1.0
162391;0.6
162392;0.8
162393;0.8
162394;0.8
162395;0.4
162396;0.0
162397;0.6
162398;0.6
162399;0.8
162400;0.2
162401;0.6
162402;0.4
162403;0.2
162404;0.8
162405;0.2
162406;0.4
162407;0.4
162408;0.4
162409;0.6
162410;0.4
162411;0.2
162412;0.8
162413;0.4
162414;0.8
162415;0.8
162416;0.8
162417;0.6
162418;0.4
162419;0.8
162420;0.8
162421;0.4
162422;0.8
162423;0.6
162424;0.6
162425;1.0
162426;0.6
162427;0.6
162428;0.4
162429;0.4
162430;0.6
162431;0.2
162432;0.8
162433;0.4
162434;0.6
162435;0.8
162436;0.8
162437;0.2
162438;0.6
162439;0.4
162440;1.0
162441;0.8
162442;0.2
162443;0.6
162444;0.6
162445;0.4
162446;0.6
162447;0.2
162448;0.4
162449;0.8
162450;1.0
162451;0.8
162452;0.8
162453;1.0
162454;0.4
162455;0.4
162456;0.4
162457;1.0
162458;0.6
162459;0.2
162460;0.8
162461;0.6
162462;0.2
162463;0.8
162464;0.2
162465;0.6
162466;0.6
162467;0.8
162468;0.4
162469;0.4
162470;0.4
162471;0.4
162472;0.6
162473;0.6
162474;0.8
162475;0.8
162476;0.4
162477;0.6
162478;0.8
162479;0.8
162480;0.6
162481;0.8
162482;0.6
162483;1.0
162484;0.8
162485;0.8
162486;0.2
162487;1.0
162488;0.6
162489;0.8
162490;0.6
162491;0.6
162492;0.6
162493;0.2
162494;0.4
162495;0.4
162496;0.8
162497;0.6
162498;0.6
162499;0.6
162500;0.4
162501;0.4
162502;0.8
162503;0.4
162504;1.0
162505;0.6
162506;0.6
162507;0.8
162508;0.8
162509;0.4
162510;0.2
162511;1.0
162512;0.6
162513;0.6
162514;0.6
162515;0.6
162516;0.6
162517;0.8
162518;0.6
162519;0.8
162520;0.8
162521;0.6
162522;0.4
162523;0.2
162524;0.8
162525;0.6
162526;0.6
162527;0.6
162528;0.4
162529;0.8
162530;0.8
162531;0.0
162532;0.6
162533;0.8
162534;0.6
162535;0.4
162536;0.4
162537;0.8
162538;0.2
162539;0.4
162540;0.8
162541;0.6
162542;1.0
162543;1.0
162544;0.6
162545;0.6
162546;0.2
162547;0.8
162548;0.6
162549;0.6
162550;0.6
162551;0.2
162552;0.4
162553;1.0
162554;0.4
162555;0.6
162556;0.6
162557;0.8
162558;0.6
162559;0.8
162560;0.8
162561;1.0
162562;0.6
162563;0.6
162564;0.4
162565;0.4
162566;0.6
162567;1.0
162568;0.6
162569;0.2
162570;0.4
162571;0.4
162572;0.6
162573;0.4
162574;1.0
162575;0.6
162576;0.6
162577;0.6
162578;0.8
162579;0.6
162580;0.8
162581;0.4
162582;1.0
162583;0.6
162584;0.8
162585;0.6
162586;0.8
162587;0.6
162588;0.6
162589;0.4
162590;0.4
162591;0.4
162592;0.8
162593;0.4
162594;0.6
162595;0.8
162596;0.8
162597;0.6
162598;0.2
162599;0.8
162600;0.6
162601;0.8
162602;0.8
162603;0.6
162604;0.6
162605;0.6
162606;0.2
162607;0.6
162608;0.4
162609;0.4
162610;1.0
162611;0.0
162612;0.4
162613;0.4
162614;0.6
162615;0.0
162616;1.0
162617;0.6
162618;0.8
162619;1.0
162620;0.6
162621;0.6
162622;0.6
162623;0.6
162624;0.2
162625;0.8
162626;0.4
162627;0.2
162628;0.6
162629;0.8
162630;0.8
162631;0.8
162632;0.2
162633;1.0
162634;0.2
162635;0.4
162636;0.6
162637;0.8
162638;0.6
162639;0.4
162640;0.8
162641;0.2
162642;0.8
162643;0.4
162644;0.4
162645;0.6
162646;0.2
162647;0.4
162648;0.6
162649;0.6
162650;1.0
162651;0.4
162652;0.4
162653;0.6
162654;0.2
162655;0.6
162656;0.6
162657;0.6
162658;0.4
162659;0.8
162660;0.8
162661;0.8
162662;0.8
162663;0.6
162664;1.0
162665;0.6
162666;0.4
162667;1.0
162668;0.8
162669;0.4
162670;0.6
162671;0.8
162672;1.0
162673;0.8
162674;0.4
162675;0.4
162676;0.6
162677;0.6
162678;0.8
162679;0.6
162680;0.6
162681;0.6
162682;0.6
162683;0.6
162684;1.0
162685;0.2
162686;0.4
162687;0.6
162688;0.6
162689;1.0
162690;0.8
162691;0.8
162692;1.0
162693;0.4
162694;0.4
162695;0.6
162696;0.0
162697;0.4
162698;0.2
162699;0.6
162700;0.8
162701;0.4
162702;0.4
162703;0.2
162704;0.6
162705;0.2
162706;0.6
162707;0.4
162708;0.6
162709;0.0
162710;0.6
162711;0.8
162712;0.6
162713;0.4
162714;0.0
162715;0.6
162716;0.6
162717;0.2
162718;1.0
162719;0.2
162720;0.4
162721;0.2
162722;0.6
162723;0.4
162724;0.8
162725;0.8
162726;0.6
162727;0.6
162728;0.4
162729;0.4
162730;0.8
162731;0.4
162732;0.6
162733;0.6
162734;1.0
162735;0.2
162736;1.0
162737;0.4
162738;0.8
162739;0.8
162740;0.4
162741;0.6
162742;0.6
162743;0.8
162744;0.6
162745;0.4
162746;0.4
162747;0.4
162748;0.6
162749;0.4
162750;0.2
162751;0.4
162752;0.4
162753;0.2
162754;0.4
162755;0.6
162756;1.0
162757;1.0
162758;1.0
162759;0.6
162760;0.6
162761;0.4
162762;0.2
162763;0.0
162764;0.8
162765;0.6
162766;0.6
162767;0.4
162768;0.6
162769;0.4
162770;0.6
162771;0.6
162772;0.8
162773;0.4
162774;0.6
162775;0.8
162776;0.8
162777;0.4
162778;1.0
162779;0.8
162780;0.6
162781;0.8
162782;0.8
162783;0.8
162784;0.6
162785;1.0
162786;0.6
162787;0.4
162788;0.8
162789;0.6
162790;0.6
162791;0.4
162792;0.6
162793;0.4
162794;0.8
162795;0.6
162796;0.4
162797;0.6
162798;0.6
162799;0.6
162800;0.2
162801;0.8
162802;0.4
162803;0.8
162804;0.4
162805;0.6
162806;0.6
162807;0.8
162808;1.0
162809;1.0
162810;0.6
162811;0.8
162812;0.4
162813;0.6
162814;0.2
162815;1.0
162816;0.2
